2000-02-23,Greece,Austria,4,1,Friendly,Kalamáta,Greece
2000-02-23,Hungary,Australia,0,3,Friendly,Budapest,Hungary
2000-02-23,Republic of Ireland,Czech Republic,3,2,Friendly,Dublin,Republic of Ireland
2000-02-23,Israel,Russia,4,1,Friendly,Haifa,Israel
2000-02-23,Italy,Sweden,1,0,Friendly,Palermo,Italy
2000-02-23,Lebanon,Jordan,1,1,Friendly,Tripoli,Lebanon
2000-02-23,Luxembourg,Northern Ireland,1,3,Friendly,Luxembourg,Luxembourg
2000-02-23,Netherlands,Germany,2,1,Friendly,Amsterdam,Netherlands
2000-02-23,Oman,Slovenia,0,4,Friendly,Muscat,Oman
2000-02-23,Qatar,Wales,0,1,Friendly,Doha,Qatar
2000-02-23,Thailand,Brazil,0,7,King's Cup,Bangkok,Thailand
2000-02-23,Turkey,Norway,0,2,Friendly,Istanbul,Turkey
2000-02-23,United Arab Emirates,Switzerland,1,0,Friendly,Muscat,Oman
2000-02-24,Trinidad and Tobago,Canada,0,1,Gold Cup,Los Angeles,USA
2000-02-25,British Virgin Islands,Anguilla,3,4,Friendly,Road Town,British Virgin Islands
2000-02-25,Thailand,Estonia,2,1,King's Cup,Bangkok,Thailand
2000-02-27,Botswana,Lesotho,1,0,Friendly,Gaborone,Botswana
2000-02-27,British Virgin Islands,Anguilla,5,0,Friendly,Road Town,British Virgin Islands
2000-02-27,Canada,Colombia,2,0,Gold Cup,Los Angeles,USA
2000-02-27,Thailand,Finland,5,1,King's Cup,Bangkok,Thailand
2000-02-29,Barbados,Antigua and Barbuda,2,2,Friendly,Bridgetown,Barbados
2000-02-29,El Salvador,Panama,3,1,Friendly,San Salvador,El Salvador
2000-02-29,Uzbekistan,Mongolia,8,1,Friendly,Tashkent,Uzbekistan
2000-03-01,Zambia,Lesotho,2,0,Friendly,Lusaka,Zambia
2000-03-04,Honduras,Nicaragua,3,0,FIFA World Cup qualification,San Pedro Sula,Honduras
2000-03-05,Anguilla,Bahamas,1,3,FIFA World Cup qualification,The Valley,Anguilla
2000-03-05,Barbados,Grenada,2,2,FIFA World Cup qualification,Bridgetown,Barbados
2000-03-05,Bolivia,Haiti,9,2,Friendly,La Paz,Bolivia
2000-03-05,British Virgin Islands,Bermuda,1,5,FIFA World Cup qualification,Road Town,British Virgin Islands
2000-03-05,Cuba,Cayman Islands,4,0,FIFA World Cup qualification,Havana,Cuba
2000-03-05,Dominican Republic,Montserrat,3,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic
2000-03-05,El Salvador,Belize,5,0,FIFA World Cup qualification,San Salvador,El Salvador
2000-03-05,Ethiopia,Sudan,1,0,Friendly,Addis Ababa,Ethiopia
2000-03-05,St. Lucia,Suriname,1,0,FIFA World Cup qualification,Castries,St. Lucia
2000-03-05,St. Vincent and the Grenadines,US Virgin Islands,9,0,FIFA World Cup qualification,Kingstown,St. Vincent and the Grenadines
2000-03-05,Zimbabwe,Lesotho,2,1,COSAFA Cup,Harare,Zimbabwe
2000-03-06,Syria,Jordan,0,0,Friendly,Damascus,Syria
2000-03-08,Ecuador,Honduras,1,3,Friendly,Quito,Ecuador
2000-03-08,Jordan,Lebanon,1,1,Friendly,Amman,Jordan
2000-03-09,Cuba,Nicaragua,4,0,Friendly,Havana,Cuba
2000-03-10,Qatar,Sudan,3,0,Friendly,Doha,Qatar
2000-03-11,Aruba,Puerto Rico,4,2,FIFA World Cup qualification,Oranjestad,Aruba
2000-03-11,Haiti,Dominica,4,0,FIFA World Cup qualification,Port-au-Prince,Haiti
2000-03-11,Jordan,Bosnia and Herzegovina,0,0,Friendly,Zarqa,Jordan
2000-03-12,USA,Tunisia,1,1,Friendly,Birmingham,USA
2000-03-12,Zambia,Malawi,1,1,Friendly,Kitwe,Zambia
2000-03-13,Jordan,Syria,0,0,Friendly,Amman,Jordan
2000-03-13,Zambia,Malawi,0,1,Friendly,Lusaka,Zambia
2000-03-15,Japan,China PR,0,0,Friendly,Kobe,Japan
2000-03-15,Jordan,Bosnia and Herzegovina,1,2,Friendly,Zarqa,Jordan
2000-03-16,Venezuela,Bolivia,0,0,Friendly,Maracaibo,Venezuela
2000-03-17,Jordan,Syria,0,0,Friendly,Amman,Jordan
2000-03-18,Grenada,Barbados,2,3,FIFA World Cup qualification,St. George's,Grenada
2000-03-18,Puerto Rico,Aruba,2,2,FIFA World Cup qualification,San Juan,Puerto Rico
2000-03-18,St. Kitts and Nevis,Turks and Caicos Islands,8,0,FIFA World Cup qualification,Basseterre,St. Kitts and Nevis
2000-03-19,Bahamas,Anguilla,2,1,FIFA World Cup qualification,Nassau,Bahamas
2000-03-19,Belize,Guatemala,1,2,FIFA World Cup qualification,San Pedro Sula,Honduras
2000-03-19,Bermuda,British Virgin Islands,9,0,FIFA World Cup qualification,Hamilton,Bermuda
2000-03-19,Botswana,Eswatini,3,0,Friendly,Gaborone,Botswana
2000-03-19,Cayman Islands,Cuba,0,0,FIFA World Cup qualification,George Town,Cayman Islands
2000-03-19,Dominica,Haiti,1,3,FIFA World Cup qualification,Roseau,Dominica
2000-03-19,Montserrat,Dominican Republic,1,3,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago
2000-03-19,Nicaragua,Panama,0,2,FIFA World Cup qualification,Diriamba,Nicaragua
2000-03-19,Suriname,St. Lucia,1,0,FIFA World Cup qualification,Paramaribo,Suriname
2000-03-19,US Virgin Islands,St. Vincent and the Grenadines,1,5,FIFA World Cup qualification,Frederiksted,US Virgin Islands
2000-03-20,Bahrain,Kazakhstan,0,1,Friendly,Manama,Bahrain
2000-03-21,Namibia,Zimbabwe,2,1,Friendly,Windhoek,Namibia
