2021-03-24,Belgium,Wales,3,1,FIFA World Cup qualification,Leuven,Belgium
2021-03-30,Belgium,Belarus,8,0,FIFA World Cup qualification,Leuven,Belgium
2021-06-03,Belgium,Greece,1,1,Friendly,Brussels,Belgium
2021-06-06,Belgium,Croatia,1,0,Friendly,Brussels,Belgium
2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium
2021-11-13,Belgium,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium
2022-03-25,South Africa,Guinea,0,0,Friendly,Kortrijk,Belgium
2022-03-29,Belgium,Burkina Faso,3,0,Friendly,Anderlecht,Belgium
2022-06-03,Belgium,Netherlands,1,4,UEFA Nations League,Brussels,Belgium
2022-06-08,Belgium,Poland,6,1,UEFA Nations League,Brussels,Belgium
